Customer ID,Recency,Frequency,Monetary,Cluster_K5,Segment
17775.0,254,1,56.4,3,At Risk
12619.0,16,9,3391.6999999999994,2,Champions
16698.0,226,2,1998.0,0,Lost / Hibernating
17886.0,31,6,1608.38,2,Champions
14964.0,247,1,206.21,3,At Risk
14981.0,246,2,372.92,3,At Risk
16643.0,245,2,923.11,0,Lost / Hibernating
13962.0,21,3,362.8,4,New / Promising
16697.0,241,1,112.75,3,At Risk
14262.0,8,8,2618.23,2,Champions
16348.0,32,8,1795.8799999999997,2,Champions
17058.0,81,3,1179.89,0,Lost / Hibernating
12769.0,238,1,1143.6,0,Lost / Hibernating
15517.0,233,1,267.03000000000003,3,At Risk
15491.0,95,6,3100.09,2,Champions
17187.0,226,2,467.71,3,At Risk
13637.0,52,3,809.2499999999999,4,New / Promising
17991.0,225,3,318.9,3,At Risk
15376.0,40,3,1233.36,4,New / Promising
14005.0,9,5,2874.72,2,Champions
13404.0,1,2,252.49,4,New / Promising
12620.0,14,3,1339.41,4,New / Promising
14859.0,12,5,1705.64,2,Champions
16967.0,189,1,319.0199999999999,3,At Risk
16963.0,187,1,110.55,3,At Risk
17169.0,57,3,1156.73,4,New / Promising
18281.0,180,2,201.14,3,At Risk
15069.0,179,1,1109.5300000000009,0,Lost / Hibernating
17562.0,14,7,1122.38,2,Champions
17877.0,170,1,237.61,3,At Risk
14002.0,134,2,529.73,0,Lost / Hibernating
15901.0,16,6,683.3900000000001,4,New / Promising
16474.0,7,7,1871.3400000000004,2,Champions
16464.0,19,3,1314.6799999999998,4,New / Promising
15829.0,99,2,636.1400000000001,0,Lost / Hibernating
13194.0,135,2,472.78,0,Lost / Hibernating
18237.0,2,5,987.1,4,New / Promising
15942.0,133,1,337.43999999999994,3,At Risk
17553.0,129,4,3757.6,0,Lost / Hibernating
13075.0,129,1,919.61,0,Lost / Hibernating
12689.0,25,2,1247.6100000000004,4,New / Promising
15205.0,85,2,653.24,4,New / Promising
13307.0,120,3,273.34,3,At Risk
13470.0,99,2,165.0,3,At Risk
14050.0,31,2,746.36,4,New / Promising
13726.0,38,2,1079.66,4,New / Promising
16278.0,100,3,1117.8399999999997,0,Lost / Hibernating
14067.0,63,2,374.69999999999993,4,New / Promising
16362.0,32,6,946.9399999999996,2,Champions
16211.0,88,3,1090.59,0,Lost / Hibernating
15522.0,32,2,398.84,4,New / Promising
16160.0,65,2,1025.4400000000005,4,New / Promising
14124.0,84,1,419.58,3,At Risk
12752.0,81,1,4366.779999999999,0,Lost / Hibernating
15500.0,8,4,1131.5600000000002,4,New / Promising
12390.0,79,1,549.8399999999999,4,New / Promising
13350.0,16,2,979.12,4,New / Promising
12936.0,17,4,1063.9,4,New / Promising
12579.0,78,1,440.42,4,New / Promising
13927.0,74,2,708.26,4,New / Promising
17805.0,73,2,927.03,4,New / Promising
12718.0,71,1,238.25000000000003,3,At Risk
13347.0,70,1,341.36,4,New / Promising
14184.0,66,1,452.89,4,New / Promising
17666.0,3,5,2047.7999999999995,2,Champions
12719.0,5,2,644.95,4,New / Promising
16295.0,9,4,1328.5499999999995,4,New / Promising
14518.0,64,1,174.37,3,At Risk
13876.0,63,1,122.7,3,At Risk
17509.0,57,8,6115.140000000001,2,Champions
15821.0,44,2,570.96,4,New / Promising
16380.0,61,1,1780.59,4,New / Promising
14121.0,3,4,2780.15,2,Champions
17549.0,23,2,148.86,4,New / Promising
14698.0,1,5,1250.7600000000002,4,New / Promising
13366.0,50,1,56.16,3,At Risk
15836.0,50,1,137.37,3,At Risk
15844.0,46,1,130.74,3,At Risk
13176.0,46,1,492.8400000000001,4,New / Promising
13978.0,14,2,196.79,4,New / Promising
15576.0,37,1,940.6700000000002,4,New / Promising
14158.0,40,1,507.66000000000014,4,New / Promising
16322.0,1,2,326.74999999999994,4,New / Promising
16318.0,35,1,328.15,4,New / Promising
13170.0,26,1,116.01000000000002,4,New / Promising
13832.0,19,2,613.6899999999999,4,New / Promising
12984.0,18,1,97.5,4,New / Promising
13844.0,11,1,361.62,4,New / Promising
18174.0,7,2,162.5,4,New / Promising
14569.0,1,4,598.98,4,New / Promising
14007.0,512,1,79.48,3,At Risk
18021.0,509,2,227.05999999999997,3,At Risk
15788.0,508,1,221.83000000000004,3,At Risk
17021.0,442,6,1182.2199999999998,0,Lost / Hibernating
16219.0,500,1,40.8,3,At Risk
12771.0,485,1,282.3,3,At Risk
14996.0,481,2,442.2900000000001,3,At Risk
12687.0,480,2,2138.9100000000003,0,Lost / Hibernating
13063.0,480,1,188.4,3,At Risk
15268.0,478,3,961.9,0,Lost / Hibernating
17627.0,478,1,296.36000000000007,3,At Risk
16562.0,476,1,223.86,3,At Risk
13567.0,428,4,1083.6899999999998,0,Lost / Hibernating
13361.0,472,2,1450.5,0,Lost / Hibernating
14260.0,471,3,824.2799999999999,0,Lost / Hibernating
12761.0,464,1,757.95,3,At Risk
15141.0,457,7,1388.47,0,Lost / Hibernating
14445.0,455,1,221.64999999999992,3,At Risk
14635.0,453,1,215.22,3,At Risk
15685.0,450,1,55.98000000000001,3,At Risk
18089.0,446,1,428.45,3,At Risk
17055.0,445,1,239.55,3,At Risk
12946.0,436,1,324.45,3,At Risk
17257.0,436,2,192.73,3,At Risk
17196.0,427,1,352.9,3,At Risk
16579.0,425,1,295.04999999999995,3,At Risk
14200.0,617,1,379.2000000000001,3,At Risk
13640.0,611,1,405.0,3,At Risk
13163.0,610,1,17.65,3,At Risk
13053.0,621,1,127.65,3,At Risk
12861.0,619,1,68.25,3,At Risk
13180.0,607,1,86.10000000000001,3,At Risk
15979.0,602,1,329.21999999999997,3,At Risk
15868.0,583,1,94.53,3,At Risk
17798.0,581,1,177.18999999999997,3,At Risk
14361.0,578,1,214.71000000000004,3,At Risk
17074.0,562,1,203.05,3,At Risk
15305.0,555,1,93.6,3,At Risk
17971.0,548,1,161.94000000000003,3,At Risk
17953.0,540,1,150.32000000000002,3,At Risk
17192.0,536,1,77.83,3,At Risk
15486.0,527,1,102.0,3,At Risk
17238.0,2,32,7782.600000000002,1,Loyal Customers
13097.0,32,27,13080.48,1,Loyal Customers
12836.0,59,15,6585.619999999999,2,Champions
14865.0,7,4,129.72000000000003,4,New / Promising
17246.0,546,2,38.92,3,At Risk
14108.0,30,4,1044.96,4,New / Promising
16202.0,360,9,2501.99,0,Lost / Hibernating
17019.0,11,11,3996.9,2,Champions
17476.0,395,2,489.86,3,At Risk
15917.0,247,5,560.6299999999999,0,Lost / Hibernating
14080.0,32,5,1115.6799999999998,4,New / Promising
17660.0,141,2,359.46999999999997,3,At Risk
15291.0,25,39,13801.56,1,Loyal Customers
16168.0,10,66,10636.47,1,Loyal Customers
13416.0,43,3,940.8000000000002,4,New / Promising
13895.0,28,6,4008.52,2,Champions
18229.0,11,28,10803.71,1,Loyal Customers
14732.0,8,19,5517.069999999999,1,Loyal Customers
12709.0,15,33,31008.76000000001,1,Loyal Customers
14505.0,17,19,11995.840000000006,1,Loyal Customers
13728.0,36,16,2855.1699999999996,2,Champions
15841.0,72,9,2742.41,2,Champions
14942.0,401,4,746.56,0,Lost / Hibernating
17414.0,43,6,2249.52,2,Champions
14710.0,14,13,1922.59,2,Champions
16791.0,29,15,4025.939999999999,2,Champions
14258.0,9,25,32051.34,1,Loyal Customers
16335.0,551,7,2774.0000000000023,0,Lost / Hibernating
16746.0,4,42,18064.7,1,Loyal Customers
16699.0,380,7,994.6,0,Lost / Hibernating
16451.0,87,3,1013.15,0,Lost / Hibernating
15684.0,547,3,173.95000000000002,3,At Risk
15059.0,40,19,3522.77,2,Champions
14479.0,253,4,1299.11,0,Lost / Hibernating
14123.0,733,1,436.1799999999999,3,At Risk
18077.0,8,18,4338.5599999999995,1,Loyal Customers
14307.0,88,10,5071.03,2,Champions
12747.0,2,26,9276.54,1,Loyal Customers
12523.0,19,23,4372.150000000001,1,Loyal Customers
16013.0,3,84,57446.44,1,Loyal Customers
17978.0,365,4,1461.7599999999998,0,Lost / Hibernating
15882.0,198,8,1491.42,0,Lost / Hibernating
13415.0,472,4,800.6700000000001,0,Lost / Hibernating
12843.0,65,28,6471.42,1,Loyal Customers
16127.0,39,2,801.3100000000001,4,New / Promising
17290.0,3,8,1440.9599999999996,2,Champions
14466.0,29,13,4646.900000000001,2,Champions
14977.0,725,1,31.929999999999996,3,At Risk
12472.0,32,19,17880.59,1,Loyal Customers
12613.0,57,10,6835.070000000001,2,Champions
16713.0,18,32,14560.689999999997,1,Loyal Customers
12941.0,724,1,377.4900000000002,3,At Risk
15070.0,372,3,843.2500000000001,0,Lost / Hibernating
16308.0,37,7,5120.0,2,Champions
15713.0,143,4,1010.79,0,Lost / Hibernating
16366.0,18,4,1548.1300000000003,4,New / Promising
15499.0,723,1,161.6,3,At Risk
18012.0,723,1,115.3,3,At Risk
13403.0,17,3,229.5,4,New / Promising
17833.0,723,1,342.36,3,At Risk
15222.0,318,11,3550.91,0,Lost / Hibernating
13875.0,53,14,4814.370000000001,2,Champions
12708.0,29,18,5314.099999999999,2,Champions
14949.0,469,4,515.0,0,Lost / Hibernating
17324.0,17,12,2301.87,2,Champions
14151.0,673,2,679.4500000000002,0,Lost / Hibernating
13901.0,72,15,5676.34,2,Champions
13338.0,157,4,2445.62,0,Lost / Hibernating
16888.0,400,3,437.15,0,Lost / Hibernating
12678.0,42,21,34281.18,1,Loyal Customers
15827.0,73,28,3794.07,2,Champions
18231.0,192,28,6875.07,2,Champions
12951.0,8,15,3213.7200000000003,2,Champions
17139.0,15,25,19584.460000000003,1,Loyal Customers
12649.0,107,8,2294.65,2,Champions
16585.0,593,2,341.59000000000003,3,At Risk
12647.0,22,36,17924.35,1,Loyal Customers
13233.0,74,4,1176.4599999999998,0,Lost / Hibernating
15359.0,662,8,181.35,0,Lost / Hibernating
18106.0,329,6,1461.4599999999998,0,Lost / Hibernating
12860.0,693,1,55.47,3,At Risk
13869.0,123,10,8111.57,2,Champions
13616.0,568,2,288.1,3,At Risk
17220.0,24,21,4475.849999999999,1,Loyal Customers
12531.0,14,2,1933.1999999999996,4,New / Promising
16523.0,1,28,11916.33,1,Loyal Customers
14986.0,376,2,566.9000000000001,0,Lost / Hibernating
15950.0,31,10,7180.709999999999,2,Champions
15845.0,17,11,4426.28,2,Champions
15766.0,64,3,831.06,4,New / Promising
18016.0,32,7,1960.46,2,Champions
15192.0,119,5,1981.39,0,Lost / Hibernating
13480.0,416,2,627.8199999999999,0,Lost / Hibernating
15251.0,9,21,20324.539999999997,1,Loyal Customers
15317.0,677,1,129.75,3,At Risk
17365.0,12,15,8219.939999999999,1,Loyal Customers
13511.0,676,1,282.76,3,At Risk
17876.0,399,3,3424.02,0,Lost / Hibernating
14545.0,674,1,349.25,3,At Risk
15580.0,376,8,1381.19,0,Lost / Hibernating
13985.0,4,22,10020.86,1,Loyal Customers
15504.0,81,4,412.6,4,New / Promising
15288.0,43,10,3874.28,2,Champions
13421.0,40,8,4092.62,2,Champions
12426.0,194,2,1345.21,0,Lost / Hibernating
12380.0,21,10,8167.6500000000015,2,Champions
16330.0,17,7,634.3299999999999,4,New / Promising
12898.0,463,2,310.96000000000004,3,At Risk
17763.0,263,4,86.15,3,At Risk
18153.0,659,1,246.22,3,At Risk
13957.0,417,3,458.25000000000006,0,Lost / Hibernating
15673.0,88,9,6414.790000000001,2,Champions
14770.0,232,8,3637.64,0,Lost / Hibernating
17011.0,30,3,671.7,4,New / Promising
16913.0,290,3,423.91,0,Lost / Hibernating
15477.0,649,1,368.4,3,At Risk
15990.0,44,7,2010.05,2,Champions
14798.0,52,8,724.31,2,Champions
17359.0,11,2,284.46,4,New / Promising
14818.0,73,6,1170.41,0,Lost / Hibernating
16947.0,235,4,946.7100000000002,0,Lost / Hibernating
14018.0,645,1,367.15,3,At Risk
12568.0,644,1,70.0,3,At Risk
17158.0,32,5,1980.0,2,Champions
12369.0,413,3,1791.15,0,Lost / Hibernating
17289.0,31,9,2079.39,2,Champions
17266.0,2,5,517.73,4,New / Promising
14745.0,112,12,2571.8099999999995,2,Champions
17228.0,15,13,3177.24,2,Champions
14315.0,44,8,3197.8199999999993,2,Champions
17479.0,632,1,389.25999999999993,3,At Risk
13275.0,383,2,241.6599999999999,3,At Risk
17673.0,1,13,4233.58,1,Loyal Customers
18085.0,330,4,1645.7500000000002,0,Lost / Hibernating
13151.0,295,3,2570.2400000000007,0,Lost / Hibernating
15447.0,330,5,492.88,0,Lost / Hibernating
14013.0,110,5,1084.57,0,Lost / Hibernating
13065.0,373,5,1260.91,0,Lost / Hibernating
17817.0,4,6,807.8499999999999,4,New / Promising
16825.0,38,5,1826.8899999999996,2,Champions
13936.0,179,3,939.66,0,Lost / Hibernating
14533.0,24,11,3466.3700000000003,2,Champions
13655.0,114,6,2280.51,0,Lost / Hibernating
12415.0,24,25,144383.37,1,Loyal Customers
15900.0,23,4,900.3999999999999,4,New / Promising
16996.0,30,9,2123.61,2,Champions
13763.0,63,3,5217.44,2,Champions
15710.0,417,1,898.8700000000005,3,At Risk
12419.0,385,2,503.01,3,At Risk
13059.0,249,10,2303.1700000000005,0,Lost / Hibernating
13241.0,411,1,115.58000000000004,3,At Risk
18110.0,19,2,435.4299999999999,4,New / Promising
16863.0,31,3,998.52,4,New / Promising
16531.0,22,11,2298.3300000000004,2,Champions
13906.0,409,1,42.0,3,At Risk
16433.0,28,2,384.52,4,New / Promising
13547.0,408,1,172.97999999999993,3,At Risk
18060.0,408,2,1185.46,0,Lost / Hibernating
17994.0,121,11,2307.3200000000006,2,Champions
14437.0,365,5,958.84,0,Lost / Hibernating
13833.0,159,2,701.3599999999999,0,Lost / Hibernating
17951.0,39,4,1636.0800000000004,2,Champions
14229.0,51,7,2594.04,2,Champions
16117.0,189,3,654.4,0,Lost / Hibernating
13453.0,165,3,781.69,0,Lost / Hibernating
17126.0,152,9,2062.94,2,Champions
13987.0,379,2,682.5400000000001,0,Lost / Hibernating
17525.0,359,3,1161.9,0,Lost / Hibernating
17041.0,26,6,1686.2800000000002,2,Champions
16931.0,5,23,5233.620000000001,1,Loyal Customers
15996.0,88,7,1686.8999999999992,2,Champions
15992.0,3,3,896.6,4,New / Promising
16503.0,106,11,3614.3400000000006,2,Champions
13809.0,305,3,679.7,0,Lost / Hibernating
13632.0,24,8,3648.15,2,Champions
17423.0,46,3,1118.95,4,New / Promising
17210.0,392,1,253.37000000000003,3,At Risk
12576.0,35,8,2142.72,2,Champions
14684.0,25,6,1468.5499999999995,2,Champions
17497.0,390,2,287.25,3,At Risk
14382.0,26,2,1246.8000000000002,4,New / Promising
14550.0,10,4,1353.31,4,New / Promising
15161.0,388,1,119.92000000000004,3,At Risk
18256.0,387,1,110.7,3,At Risk
17239.0,312,4,1189.45,0,Lost / Hibernating
17868.0,386,1,234.65,3,At Risk
16080.0,81,4,602.56,0,Lost / Hibernating
12562.0,8,9,4966.919999999999,2,Champions
12887.0,383,1,222.4,3,At Risk
12573.0,227,5,717.4099999999999,0,Lost / Hibernating
15519.0,383,2,344.61,3,At Risk
17491.0,1,17,5981.07,1,Loyal Customers
13602.0,64,4,1025.17,0,Lost / Hibernating
13181.0,381,1,359.69,3,At Risk
14972.0,128,2,145.07000000000002,3,At Risk
16001.0,381,1,583.39,3,At Risk
15471.0,2,3,1316.5599999999995,4,New / Promising
15661.0,317,8,1215.9499999999998,0,Lost / Hibernating
15987.0,12,8,1682.13,2,Champions
12385.0,379,1,1938.4,0,Lost / Hibernating
12811.0,260,5,1033.9,0,Lost / Hibernating
12865.0,26,4,3323.4699999999993,2,Champions
15037.0,376,2,402.50999999999993,3,At Risk
15583.0,376,1,107.86000000000004,3,At Risk
17378.0,374,1,10.95,3,At Risk
15923.0,372,1,254.16000000000005,3,At Risk
14236.0,80,5,1744.64,0,Lost / Hibernating
17198.0,23,3,1213.88,4,New / Promising
16402.0,264,2,511.39999999999986,3,At Risk
12763.0,138,2,814.16,0,Lost / Hibernating
18119.0,367,1,362.2399999999999,3,At Risk
18004.0,362,1,169.46999999999997,3,At Risk
13496.0,10,2,653.33,4,New / Promising
12348.0,75,5,2019.4,2,Champions
13922.0,351,3,865.1999999999999,0,Lost / Hibernating
12585.0,234,2,2040.1,0,Lost / Hibernating
14889.0,336,1,135.9,3,At Risk
14761.0,58,3,447.92,4,New / Promising
14321.0,10,7,2218.0600000000004,2,Champions
13144.0,332,2,135.35,3,At Risk
13859.0,326,2,515.86,3,At Risk
17094.0,322,2,402.19999999999993,3,At Risk
16949.0,3,6,1286.2700000000002,2,Champions
13939.0,23,7,1560.96,2,Champions
18250.0,310,1,349.27000000000004,3,At Risk
17291.0,308,1,550.8000000000001,3,At Risk
17302.0,14,5,1135.63,4,New / Promising
12654.0,10,5,601.98,4,New / Promising
16349.0,290,1,53.5,3,At Risk
14289.0,8,6,911.26,4,New / Promising
13493.0,275,2,618.63,0,Lost / Hibernating
18211.0,25,5,600.07,4,New / Promising
15554.0,277,1,217.2,3,At Risk
15764.0,88,8,4503.08,2,Champions
18183.0,227,2,632.07,0,Lost / Hibernating
16801.0,163,4,1619.7300000000002,0,Lost / Hibernating
16871.0,22,6,2812.3399999999997,2,Champions
16214.0,170,4,2038.25,0,Lost / Hibernating
16297.0,268,1,301.90000000000003,3,At Risk
16377.0,267,2,1308.48,0,Lost / Hibernating
16023.0,46,3,719.8100000000001,4,New / Promising
16384.0,89,4,1358.95,0,Lost / Hibernating
17152.0,194,4,2016.5,0,Lost / Hibernating
17272.0,42,4,2148.6299999999997,2,Champions
13695.0,31,16,2770.73,2,Champions
14476.0,257,1,215.7,3,At Risk
17749.0,178,3,1026.18,0,Lost / Hibernating
13060.0,253,1,307.53000000000003,3,At Risk
17701.0,252,1,417.9500000000001,3,At Risk
15289.0,29,5,1593.09,2,Champions
13863.0,247,4,1239.5500000000002,0,Lost / Hibernating
13548.0,96,3,908.9899999999998,0,Lost / Hibernating
16175.0,94,7,1836.44,2,Champions
13220.0,78,5,1336.09,0,Lost / Hibernating
13474.0,236,3,663.79,0,Lost / Hibernating
13479.0,200,4,851.3699999999999,0,Lost / Hibernating
16055.0,220,1,134.8,3,At Risk
17522.0,1,5,1066.15,4,New / Promising
15668.0,217,1,76.32000000000001,3,At Risk
18235.0,71,3,1796.4800000000007,0,Lost / Hibernating
12394.0,63,2,1272.48,4,New / Promising
13642.0,215,4,514.7199999999999,0,Lost / Hibernating
13320.0,78,6,2228.1000000000004,2,Champions
12684.0,7,6,2253.63,2,Champions
18133.0,212,1,931.5,0,Lost / Hibernating
12770.0,210,2,3246.45,0,Lost / Hibernating
12674.0,38,4,1970.6,2,Champions
13456.0,17,6,1766.7200000000005,2,Champions
16818.0,10,11,3349.5699999999997,2,Champions
13572.0,205,1,1384.25,0,Lost / Hibernating
17926.0,133,5,1035.49,0,Lost / Hibernating
16341.0,24,7,3850.79,2,Champions
16091.0,154,2,315.06000000000006,3,At Risk
15679.0,24,4,781.2799999999997,4,New / Promising
15267.0,22,5,1717.36,2,Champions
15909.0,173,1,191.93999999999997,3,At Risk
13568.0,173,1,192.85000000000005,3,At Risk
16526.0,171,2,717.2099999999998,0,Lost / Hibernating
14960.0,8,2,221.27000000000004,4,New / Promising
15412.0,171,1,190.53000000000003,3,At Risk
13745.0,162,2,777.3600000000001,0,Lost / Hibernating
15895.0,149,1,179.17,3,At Risk
14716.0,43,3,565.45,4,New / Promising
15004.0,147,1,1245.9299999999994,0,Lost / Hibernating
16149.0,4,3,422.22,4,New / Promising
16557.0,24,2,281.85,4,New / Promising
12844.0,29,4,648.6,4,New / Promising
12378.0,129,2,5416.3200000000015,0,Lost / Hibernating
17887.0,129,1,111.35,3,At Risk
14768.0,17,2,192.6,4,New / Promising
13218.0,127,1,62.64,3,At Risk
12571.0,39,2,519.61,4,New / Promising
12381.0,4,5,1845.31,2,Champions
17637.0,31,2,547.0599999999998,4,New / Promising
15472.0,113,1,371.56,3,At Risk
16582.0,113,1,313.61999999999995,3,At Risk
12513.0,112,1,612.2900000000001,3,At Risk
16706.0,37,3,531.35,4,New / Promising
16555.0,35,6,1915.68,2,Champions
14096.0,4,17,65164.78999999984,1,Loyal Customers
15307.0,95,1,205.3,3,At Risk
13949.0,2,6,2427.3199999999997,2,Champions
12879.0,44,3,573.22,4,New / Promising
15533.0,19,3,807.5699999999999,4,New / Promising
12940.0,54,2,913.54,4,New / Promising
17037.0,87,1,1267.3199999999997,0,Lost / Hibernating
12822.0,70,2,948.88,4,New / Promising
15975.0,84,1,371.01,3,At Risk
13325.0,81,1,675.3,4,New / Promising
17466.0,10,2,763.28,4,New / Promising
17079.0,78,1,118.8,3,At Risk
15344.0,0,3,563.94,4,New / Promising
12612.0,74,1,704.0400000000001,4,New / Promising
17813.0,14,5,1770.8800000000017,2,Champions
14333.0,67,1,415.2,4,New / Promising
14815.0,36,2,778.5,4,New / Promising
16881.0,66,1,432.0,4,New / Promising
14054.0,65,1,92.46,3,At Risk
18033.0,65,1,97.97000000000004,3,At Risk
16432.0,64,1,287.4,4,New / Promising
17453.0,17,2,486.72,4,New / Promising
17030.0,63,1,146.87,3,At Risk
17086.0,7,6,2050.0799999999995,2,Champions
18088.0,61,1,167.66999999999996,3,At Risk
17737.0,9,2,168.24,4,New / Promising
12446.0,57,1,1002.3099999999998,4,New / Promising
13858.0,57,1,216.16999999999996,4,New / Promising
15598.0,53,2,548.02,4,New / Promising
14629.0,4,2,959.0099999999996,4,New / Promising
16345.0,44,2,1198.7400000000002,4,New / Promising
15948.0,8,3,1509.09,4,New / Promising
14357.0,43,1,225.77000000000012,4,New / Promising
16680.0,43,3,821.45,4,New / Promising
14485.0,38,1,165.75000000000003,4,New / Promising
13318.0,1,3,640.76,4,New / Promising
15043.0,31,6,2858.7999999999997,2,Champions
17022.0,31,2,260.0,4,New / Promising
17403.0,36,2,400.5700000000001,4,New / Promising
15010.0,35,1,308.94000000000005,4,New / Promising
12882.0,9,2,1463.0399999999995,4,New / Promising
14174.0,33,1,134.46,4,New / Promising
13710.0,31,3,509.52,4,New / Promising
14140.0,3,2,935.0499999999996,4,New / Promising
16505.0,31,1,777.6,4,New / Promising
17461.0,22,3,757.4599999999996,4,New / Promising
17901.0,29,3,260.08,4,New / Promising
18117.0,25,1,319.47,4,New / Promising
17153.0,24,1,213.77999999999997,4,New / Promising
17896.0,23,1,256.32,4,New / Promising
14362.0,22,1,161.20000000000002,4,New / Promising
14881.0,19,1,255.4,4,New / Promising
14950.0,19,1,371.2,4,New / Promising
12452.0,16,2,430.5700000000001,4,New / Promising
15148.0,10,1,301.28999999999996,4,New / Promising
14349.0,10,1,133.50000000000006,4,New / Promising
14578.0,3,1,168.63,4,New / Promising
16000.0,2,3,12393.7,2,Champions
15195.0,2,1,3861.0,4,New / Promising
16234.0,476,3,333.18,3,At Risk
15431.0,502,1,153.24,3,At Risk
14283.0,463,4,628.44,0,Lost / Hibernating
13920.0,431,4,1774.6800000000003,0,Lost / Hibernating
12745.0,486,2,723.8499999999999,0,Lost / Hibernating
18140.0,473,1,536.4099999999999,3,At Risk
16993.0,463,2,1950.95,0,Lost / Hibernating
16289.0,462,1,136.31,3,At Risk
12777.0,457,1,519.4499999999999,3,At Risk
15966.0,450,1,426.5300000000001,3,At Risk
18107.0,442,1,167.12999999999997,3,At Risk
16783.0,436,1,391.95,3,At Risk
13105.0,436,1,72.0,3,At Risk
13966.0,435,1,390.86000000000007,3,At Risk
15778.0,431,1,307.95000000000005,3,At Risk
17635.0,424,3,1265.5800000000002,0,Lost / Hibernating
17273.0,424,1,141.12,3,At Risk
13912.0,423,1,124.95,3,At Risk
16845.0,618,1,253.87999999999997,3,At Risk
15613.0,610,1,433.7199999999999,3,At Risk
12786.0,609,1,728.4999999999999,3,At Risk
15982.0,605,1,324.50999999999993,3,At Risk
